424	Это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#144.682#144.961	
425	очевидно	очевидный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dnk1993m-Words#@dnk1993m#144.961#145.24	
426	люди	человек	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#145.24#145.519	
427	которые	который	PRON	_	Case=Acc	_	_	_	@dnk1993m-Words#@dnk1993m#145.519#145.798	
428	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#146.052#146.395	
429	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#146.395#146.738	
430	гуманитарную	гуманитарный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#146.738#147.081	
431	помощь	помощь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#147.081#147.424	
432	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#147.424#147.767	
433	местах	место	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#147.767#148.11	
434	когда-а	когда-	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#148.687#149.216	
435	идет	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#149.407#149.729	
436	гумконвой	гумконвой	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#149.729#150.051	
437	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#150.051#150.373	
438	из	из	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#150.373#150.695	
439	России	Россия	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#150.695#151.019	
440	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#151.042#151.349	
441	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#151.349#151.656	
442	неправильно	неправильно	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#151.656#151.963	
443	распределяют	распределять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#151.963#152.27	
444	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#152.27#152.577	
445	угоду	угода	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#152.577#152.884	
446	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#152.884#153.191	
447	своим	свой	PRON	_	Case=Dat|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#153.191#153.498	
448	личным	личный	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#153.498#153.805	
449	интересам	интерес	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#153.805#154.119	
450	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#154.142#154.421	
451	сто	сто	NUM	_	Case=Acc	_	_	_	@dnk1993m-Words#@dnk1993m#154.421#154.7	
452	процентов	процент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#154.7#154.979	
453	Я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#155.026#155.223	
454	так	так	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#155.223#155.42	
455	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#155.516#155.795	
456	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#156.006#156.235	
457	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#156.235#156.464	
458	свойственно	свойственно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@dnk1993m-Words#@dnk1993m#156.464#156.693	
459	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#156.693#156.922	
460	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#156.922#157.151	
461	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#157.151#157.381	
462	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#159.548#160.005	
463	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#160.442#160.807	
464	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#160.807#161.172	
465	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#161.561#161.844	
466	том	тот	PRON	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#161.844#162.127	
467	плане	план	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#162.127#162.41	
468	что-о	что-о	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#162.41#162.696	
469	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#162.738#163.001	
470	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#163.001#163.264	
471	с	с	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#163.264#163.527	
472	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#163.527#163.79	
473	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#163.79#164.053	
474	морали	мораль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#164.053#164.316	
475	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#164.316#164.579	
476	это	это	PRON	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#164.579#164.842	
477	безобразие	безобразий	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#164.842#165.113	
478	ну-у	ну-а	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#165.641#165.985	
479	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#165.985#166.329	
480	нормально	нормальный	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#166.329#166.673	
481	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#166.673#167.017	
482	так	так	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#167.017#167.361	
483	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#167.361#167.705	
484	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#167.705#168.049	
485	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#168.049#168.393	
486	ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#168.393#168.74	
487	да	да	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#169.17#169.613	
488	А	А	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#170.204#170.503	
489	что	что	PRON	_	Case=Nom	_	_	_	@dnk1993m-Words#@dnk1993m#170.503#170.802	
490	касается	касаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dnk1993m-Words#@dnk1993m#170.802#171.101	
491	всех	весь	PRON	_	Case=Gen|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#171.101#171.4	
492	безумцев	безумец	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#171.4#171.699	
493	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#171.699#171.998	
494	нигде	нигде	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#171.998#172.297	
495	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#172.297#172.596	
496	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#172.596#172.895	
497	видел	видеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#172.895#173.194	
498	столько	столько	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#173.194#173.493	
499	светлых	светлый	ADJ	_	Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#173.737#174.179	
500	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#174.179#174.622	
501	сколько	сколько	NUM	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#174.77#175.075	
502	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#175.075#175.38	
503	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#175.38#175.685	
504	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#175.685#175.99	
505	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#176.151#176.357	
506	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#176.357#176.564	
507	такого	такой	PRON	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#176.698#177.013	
508	количества	количество	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#177.013#177.328	
509	на	на	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#177.328#177.643	
510	квадратный	квадратный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#177.643#177.958	
511	метр	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#177.958#178.275	
512	То	То	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#178.394#178.625	
513	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#178.625#178.856	
514	Не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#179.629#179.852	
515	знаю	знать	NOUN	_	Animacy=Inan|Case=Par|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#179.852#180.075	
516	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#180.075#180.298	
517	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#180.298#180.521	
518	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#180.521#180.744	
519	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#180.744#180.967	
520	близость	близость	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#180.967#181.19	
521	смерти	смерть	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#181.19#181.413	
522	так	так	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#181.413#181.636	
523	влияет	влиять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#181.636#181.859	
524	на	на	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#181.859#182.082	
525	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#182.082#182.305	
526	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#182.305#182.528	
527	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#182.528#182.764	
528	а	о	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#182.883#183.108	
529	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#183.108#183.333	
530	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#183.333#183.558	
531	чет	чет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#183.558#183.783	
532	другое	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#183.783#184.008	
533	Ну	ну	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#184.238#184.512	
534	или	или	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#184.512#184.786	
535	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#184.786#185.06	
536	огромное	огромный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#185.06#185.334	
537	количество	количество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#185.334#185.608	
538	пассионарных	пассионарный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#185.608#185.882	
539	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#185.882#186.156	
540	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#186.156#186.43	
541	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#186.43#186.709	
542	То	То	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#187.304#187.608	
543	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#187.608#187.912	
544	и-и	и-ь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#187.912#188.218	
545	Ну	Н	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#188.554#188.816	
546	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#188.816#189.078	
547	И	и	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#189.078#189.34	
548	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#189.34#189.602	
549	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#189.602#189.864	
550	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#189.864#190.131	
551	Многие	много	NUM	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#191.558#191.917	
552	думают	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#191.917#192.276	
553	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#192.276#192.635	
554	типа тип NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#192.937#193.163	
555	надо	надо	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#193.201#193.425	
556	б-	б-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#193.425#193.649	
557	м-	м-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#193.649#193.873	
558	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#193.873#194.097	
559	бы	бы	AUX	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#194.097#194.322	
560	фильтровать	фильтровать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#194.571#194.914	
561	как	как	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#194.914#195.257	
562	бы	бы	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#195.257#195.6	
563	А	а	PROPN	_	Foreign=Yes	_	_	_	@dnk1993m-Words#@dnk1993m#196.588#196.778	
564	на	на	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#196.778#196.968	
565	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#196.968#197.158	
566	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#197.158#197.348	
567	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#197.348#197.538	
568	надо	надо	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#197.538#197.728	
569	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#197.728#197.918	
570	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dnk1993m-Words#@dnk1993m#197.918#198.115	
571	надо	надо	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#198.577#198.882	
572	стараться	стараться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@dnk1993m-Words#@dnk1993m#198.882#199.187	
573	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#199.187#199.492	
574	фильтровать	фильтровать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#199.492#199.797	
575	а	а	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#199.797#200.102	
576	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#200.102#200.407	
577	ч-	ч-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#200.407#200.712	
578	че	что	PRON	_	Case=Nom	_	_	_	@dnk1993m-Words#@dnk1993m#200.712#201.017	
579	думаешь	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#201.017#201.326	
580	Допустим	допустим	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#201.59#201.874	
581	когда	когда	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#201.874#202.158	
582	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dnk1993m-Words#@dnk1993m#202.158#202.442	
583	работал	работать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#202.442#202.726	
584	на	на	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#202.726#203.01	
585	телевидении	телевидение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#203.01#203.294	
586	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#203.294#203.578	
587	вс-	вс-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#203.578#203.869	
588	очень	очень	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#204.211#204.499	
589	много	много	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#204.499#204.787	
590	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#204.787#205.075	
591	н-	н-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#205.075#205.363	
592	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#205.363#205.651	
593	давали	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#205.651#205.939	
594	в	в	ADP	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#205.939#206.227	
595	эфир	эфир	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#206.227#206.515	
596	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#206.515#206.803	
597	потому	потому	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#206.803#207.091	
598	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#207.091#207.379	
599	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#207.379#207.667	
600	запрещали	запрещать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#207.667#207.961	
601	а	а	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#208.331#208.571	
602	потому	потому	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#208.571#208.811	
603	что	что	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#208.811#209.051	
604	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@dnk1993m-Words#@dnk1993m#209.051#209.291	
605	сами	сам	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#209.291#209.531	
606	себе	себя	PRON	_	Case=Dat	_	_	_	@dnk1993m-Words#@dnk1993m#209.531#209.771	
607	придумали	придумать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#209.771#210.011	
608	этот	этот	PRON	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#210.011#210.251	
609	запрет	запрет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#210.251#210.494	
610	То	То	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#210.769#210.961	
611	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#210.961#211.153	
612	да	да	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#211.153#211.346	
613	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#211.538#211.814	
614	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#211.814#212.09	
615	Ой-й	Ой-е	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dnk1993m-Words#@dnk1993m#212.224#212.473	
616	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#212.473#212.722	
617	не	не	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#212.722#212.971	
618	будем	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#212.971#213.22	
619	там	там	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#213.22#213.471	
620	Хотя	хотя	SCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#213.942#214.159	
621	пофигу	пофигу	ADV	_	Degree=Pos	_	_	_	@dnk1993m-Words#@dnk1993m#214.159#214.376	
622	ну-ка	ну-ка	INTJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#214.376#214.593	
623	давай	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@dnk1993m-Words#@dnk1993m#214.593#214.81	
624	-	-	PUNCT	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#214.81#215.027	
625	и	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#215.027#215.244	
626	все	весь	PRON	_	Case=Nom|Number=Plur	_	_	_	@dnk1993m-Words#@dnk1993m#215.244#215.461	
627	типа	типа	PART	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#215.461#215.682	
628	И	и	CCONJ	_	_	_	_	_	@dnk1993m-Words#@dnk1993m#216.185#216.391	
